xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.35947,3714.7,4456.9,9.2583,26.227,42.224,2687.2,74.323,120.41,0.31104,80.703,51.749,2615.9,24.959,50.633,3088.8,22.336,66.554,245.78,337.67,94.424,77.715,62.571,53.476,34.975,62.873,20.595,37.649,43.248,47.998,52.892,41.33,19.643
0.038523,3781.1,4638.9,9.893,26.785,42.74,2770.1,73.64,120.35,0.36575,78.738,50.909,2705.3,24.534,48.544,3142.4,23.448,70.59,375.41,365.46,93.464,77.888,64.132,55.198,4.2188,66.027,29.282,39.921,40.774,43.165,89.162,43.1,16.366
0.0,3644.1,4159.0,9.7298,26.972,42.469,3000.0,73.117,120.43,0.23881,73.285,50.243,2920.3,24.527,49.625,3448.1,23.96,67.309,462.9,307.68,95.397,73.49,66.207,45.987,100.0,100.0,100.03,8.2083,38.816,45.666,100.19,100.09,-0.0027636
0.33257,3629.9,4489.7,9.251,26.878,42.665,2710.7,74.686,120.39,0.34864,80.236,50.86,2640.0,23.896,49.565,3107.2,22.847,66.346,249.5,341.85,94.575,77.295,61.974,54.272,32.655,61.624,21.152,41.116,40.63,45.528,51.906,40.676,18.41
0.21646,3695.0,4490.8,9.42,26.853,42.319,2707.1,74.357,120.39,0.34385,80.116,49.042,2636.5,26.434,48.477,3102.3,23.026,65.917,237.58,343.52,94.518,77.257,62.864,54.917,21.316,61.212,22.502,41.13,35.281,43.01,48.97,41.383,17.896
0.26555,3690.5,4521.7,9.2545,26.724,41.971,2698.0,73.833,120.42,0.3544,80.467,48.624,2627.1,25.579,49.755,3097.3,22.92,66.075,236.1,339.94,94.269,77.274,64.056,53.525,26.336,60.71,21.624,42.565,34.052,45.966,49.489,41.127,18.205
0.71205,3712.6,4508.7,8.8107,26.703,42.052,2714.2,74.889,120.43,0.32577,80.293,49.981,2644.0,25.464,49.694,3108.5,24.137,67.449,258.05,341.77,94.496,77.133,63.279,53.456,70.709,58.756,22.537,38.418,38.043,45.825,55.665,41.498,15.201
0.30192,3665.9,4266.9,9.539,26.611,42.574,2599.3,71.2,120.45,0.47176,82.023,51.485,2530.1,24.843,50.387,2978.9,23.329,72.734,387.34,355.85,94.69,78.435,62.358,50.5,29.76,62.795,23.406,54.937,42.471,47.429,99.941,41.194,17.648
0.20338,3695.0,4525.4,9.3049,26.894,42.274,2694.2,75.454,120.42,0.34733,80.277,48.955,2622.9,25.875,50.153,3093.0,22.781,67.543,278.41,340.68,94.461,77.605,63.755,54.139,19.604,60.09,21.838,41.198,35.024,46.887,50.186,41.976,18.459
0.16648,3580.6,4286.2,9.5024,26.706,42.714,2599.8,73.455,120.42,0.37531,83.838,50.462,2524.3,25.879,52.153,3016.7,22.06,63.494,128.43,321.1,95.088,78.463,62.445,51.111,16.377,63.105,15.688,46.678,39.46,51.516,25.431,40.383,19.603
0.24701,3627.1,4466.8,9.391,26.62,42.26,2699.8,75.532,120.41,0.31066,80.317,51.175,2628.4,23.594,49.557,3098.1,21.767,66.163,206.15,339.33,94.634,77.103,63.497,53.884,24.45,60.181,21.725,37.409,41.556,45.509,42.322,41.432,20.873
0.14528,3657.3,4728.9,8.805,27.142,41.945,2771.7,79.245,120.35,0.34117,77.747,49.891,2701.1,25.529,51.101,3162.1,22.072,63.754,202.57,342.6,94.972,76.124,62.935,56.781,14.225,57.905,24.718,40.113,37.778,49.083,38.412,40.74,20.532
0.0,3637.8,4282.7,9.7526,26.809,42.378,3000.1,74.061,120.41,0.21756,72.936,50.335,2920.7,24.701,49.67,3445.4,22.889,67.29,463.16,308.79,95.569,73.064,63.955,47.421,100.0,79.408,-0.043675,0.0,39.087,45.771,100.14,100.02,23.552
0.24716,3641.2,4446.3,9.3417,27.109,42.477,2700.0,75.41,120.37,0.34688,80.376,50.834,2629.3,26.467,49.661,3092.8,22.982,67.196,267.17,343.86,94.619,77.371,62.588,53.396,24.247,78.479,22.882,40.89,40.553,45.749,57.219,40.685,17.999
0.287,3623.2,4580.7,9.3716,26.672,42.242,2707.2,75.179,120.45,0.32942,80.051,49.982,2635.2,25.287,48.83,3105.7,22.491,65.497,226.66,340.01,94.774,77.379,62.91,53.959,28.168,61.554,22.148,39.515,38.048,43.827,46.196,41.122,19.199
0.057343,3743.2,4571.6,9.497,27.173,42.502,2927.1,76.553,120.4,0.24672,75.097,49.814,2860.6,25.528,50.023,3303.8,21.923,65.613,339.41,354.87,94.777,75.181,64.015,54.934,5.626,59.603,30.905,27.137,37.552,46.588,69.842,40.874,21.434
0.22323,3688.1,4481.3,9.3563,26.811,42.223,2705.0,75.267,120.42,0.33123,79.962,49.7,2633.7,25.888,50.602,3103.8,23.126,65.817,238.97,340.14,94.671,77.348,62.991,53.602,22.005,61.633,21.973,39.495,37.218,47.927,49.193,44.203,17.74
0.4409,3598.3,4504.0,8.9706,26.738,42.187,2701.8,75.937,120.44,0.3497,82.994,50.108,2629.5,25.03,48.194,3117.8,20.899,66.352,235.12,325.03,94.206,79.871,63.073,53.282,43.143,60.397,18.271,43.931,38.419,42.355,50.801,41.809,22.694
0.30465,3689.1,4554.0,9.2633,26.681,42.553,2712.8,75.148,120.44,0.35836,80.134,49.817,2641.4,25.628,51.023,3113.5,22.546,65.784,232.31,339.29,94.583,77.381,63.674,54.441,29.402,62.545,21.64,42.436,37.561,48.901,47.959,41.612,19.079
0.26573,3629.6,4556.4,9.3052,26.93,42.281,2708.2,74.082,120.12,0.35744,80.253,50.523,2637.7,24.292,52.254,3106.5,23.301,66.085,242.69,342.25,93.526,77.501,63.612,54.416,25.895,62.827,22.513,41.886,39.638,51.75,50.099,33.049,17.27
0.80221,3751.4,4493.8,8.8646,26.792,42.161,2695.8,74.788,120.42,0.33054,80.397,51.057,2623.6,24.984,49.265,3096.4,22.884,67.222,247.34,339.43,94.512,76.968,64.02,53.339,78.56,56.065,21.422,39.337,41.211,44.832,53.913,41.38,18.257
0.22173,3680.3,4396.3,9.2764,27.001,42.199,2698.4,74.984,120.8,0.34825,80.274,50.666,2627.9,26.337,51.069,3095.2,23.279,66.254,241.23,341.06,94.565,77.441,62.926,53.288,21.916,61.59,22.129,41.198,40.059,49.007,50.157,52.244,17.279
0.26487,3649.1,4535.0,9.2069,26.929,42.642,2695.6,75.084,120.39,0.34924,80.043,50.627,2623.4,26.534,49.124,3097.9,22.74,66.059,237.22,337.96,94.665,76.756,63.743,53.153,25.555,61.614,20.927,42.558,39.944,44.507,49.584,39.929,18.711
0.1869,3614.4,4539.5,9.7714,27.198,42.541,2788.9,73.446,120.43,0.31787,78.337,49.749,2720.9,25.31,49.99,3172.8,22.867,70.707,392.53,355.18,94.265,77.273,62.799,53.754,18.357,63.325,26.985,36.047,37.361,46.51,94.22,42.174,18.593
0.25484,3686.6,4549.3,9.4643,27.287,42.285,2706.9,74.995,119.85,0.3557,79.794,51.134,2636.6,24.262,49.606,3103.5,22.76,65.657,222.66,342.27,94.273,76.909,63.08,54.325,25.213,61.548,22.456,42.17,41.437,45.622,45.666,40.388,18.505
0.23448,3667.2,4560.7,9.4316,27.304,42.026,2715.8,75.262,120.02,0.32664,79.817,49.529,2644.9,24.425,49.365,3110.5,22.586,65.402,221.55,343.54,94.585,77.037,63.137,54.793,23.309,61.559,23.135,39.022,36.714,45.063,44.613,30.383,18.904
0.25681,3635.6,4519.6,9.5095,26.716,42.494,2702.6,75.683,120.4,0.34009,80.11,51.136,2630.7,25.474,50.065,3099.0,21.741,65.635,228.11,342.64,94.536,77.311,63.728,53.942,24.857,61.388,22.111,39.965,41.444,46.683,47.095,41.783,20.979
0.23782,3625.8,4576.3,9.3229,27.016,42.161,2704.8,75.343,120.4,0.33215,80.033,49.775,2633.1,25.501,48.524,3103.4,22.738,65.723,230.57,341.08,94.64,76.906,63.616,54.212,23.009,63.168,22.107,38.862,37.437,43.118,47.42,40.877,18.64
0.23404,3622.2,4483.2,9.5163,27.029,42.657,2704.2,74.519,120.4,0.35811,80.648,50.109,2634.0,24.323,49.114,3099.8,23.056,64.728,243.34,341.58,94.551,77.949,63.293,53.78,23.455,62.767,22.629,41.843,38.42,44.482,48.656,40.322,17.773
0.22067,3713.9,4468.4,9.338,27.406,42.059,2708.7,75.168,120.39,0.33093,79.892,49.279,2637.7,25.377,49.648,3107.2,22.371,65.333,227.65,340.62,92.758,76.973,63.045,54.549,22.116,62.671,22.363,39.377,35.978,45.72,46.682,43.197,19.541
0.20935,3701.1,4547.2,9.3458,26.713,42.289,2724.6,74.982,120.41,0.32936,79.715,49.288,2654.1,25.047,50.009,3120.8,22.621,64.8,208.38,342.12,94.694,77.413,62.768,55.061,20.703,60.04,22.785,38.867,36.005,46.555,41.393,41.583,18.9
0.038283,3714.1,4716.4,9.623,26.957,42.586,2773.6,75.964,120.43,0.27839,79.009,52.196,2706.6,23.232,50.081,3156.4,21.879,63.298,179.95,351.54,94.18,77.727,64.607,56.16,3.5333,61.296,26.569,32.412,44.562,46.721,34.034,42.912,22.862
0.28295,3650.8,4494.0,9.3578,26.898,42.338,2702.7,76.038,120.37,0.32986,79.903,52.064,2631.2,25.056,50.095,3100.7,23.647,65.957,233.43,341.78,94.674,77.069,62.971,54.583,27.762,58.489,22.248,40.328,44.173,46.753,47.874,40.451,16.462
0.12894,3637.2,4727.5,9.4764,26.922,41.741,2856.1,76.019,120.39,0.2666,77.615,49.44,2788.7,25.563,52.179,3235.7,22.303,62.798,179.19,353.12,95.096,76.608,61.234,56.223,12.695,62.963,28.616,30.19,36.452,51.577,32.423,40.187,19.249
0.2552,3677.4,4456.0,9.3451,26.713,42.338,2694.7,74.951,120.4,0.34135,80.36,50.776,2623.4,24.712,49.906,3092.5,22.121,67.923,283.02,341.43,94.567,77.107,62.468,54.04,25.175,61.539,21.922,40.923,40.383,46.317,62.434,41.447,20.131
0.28064,3675.9,4527.5,9.1611,26.869,42.445,2694.3,75.221,120.41,0.33534,80.732,49.127,2622.2,24.229,50.639,3094.2,22.629,66.757,253.29,339.14,94.637,77.541,63.302,53.54,27.417,60.814,21.366,40.185,35.531,48.013,52.735,41.392,18.796
0.21797,3652.1,4467.7,9.3857,26.872,42.401,2703.2,75.2,120.38,0.3358,79.981,49.157,2631.4,25.449,48.182,3099.9,23.464,65.458,221.47,342.0,94.423,77.075,62.682,54.095,21.49,60.791,22.356,39.783,35.619,42.327,45.956,41.687,16.911
0.22808,3594.1,4508.4,9.2715,26.745,42.483,2702.1,75.277,120.4,0.34015,80.317,48.1,2630.2,25.332,49.304,3098.9,23.439,66.854,253.65,341.99,94.559,76.899,63.868,53.892,22.72,61.821,22.029,41.139,32.508,44.924,54.425,41.469,17.135
0.29586,3651.3,4468.2,9.231,26.856,42.171,2701.3,75.289,120.41,0.35181,80.321,49.994,2630.0,26.889,48.958,3099.1,22.876,65.478,220.57,341.68,94.617,77.13,63.245,53.68,29.053,61.959,22.083,42.343,38.083,44.122,45.254,45.827,18.31
0.26951,3583.1,4482.9,9.1864,26.869,41.811,2702.5,75.866,120.39,0.344,80.042,47.878,2630.2,26.136,51.297,3104.3,23.329,65.278,218.64,337.52,94.671,77.026,62.515,53.919,26.583,59.916,21.15,41.385,31.856,49.535,44.899,39.848,17.313
0.24983,3603.5,4458.1,9.2683,27.128,42.526,2705.8,74.15,120.43,0.34321,80.129,50.84,2634.9,25.058,50.827,3100.1,23.513,65.95,235.75,343.79,94.578,77.669,62.164,53.59,24.985,64.678,23.064,40.957,40.571,48.448,49.429,44.288,16.725
0.21336,3732.8,4504.4,9.3046,27.28,42.335,2704.0,75.078,120.35,0.34073,79.817,51.168,2633.0,26.359,48.831,3101.5,21.936,65.836,238.33,340.79,94.597,76.964,63.836,53.631,20.68,60.849,22.328,41.528,41.538,43.829,49.204,36.661,20.6
0.26692,3680.1,4512.0,9.3064,27.05,42.606,2702.0,74.827,120.42,0.33914,80.246,47.973,2630.2,25.565,50.435,3105.2,22.962,65.432,219.94,338.21,94.619,77.262,63.289,54.557,26.044,59.038,21.127,40.661,32.136,47.541,44.857,41.072,18.065
0.24919,3710.5,4530.6,9.2994,26.977,42.574,2705.4,74.864,120.42,0.32857,80.136,48.643,2634.2,26.499,50.258,3105.8,22.28,66.104,238.79,340.3,94.635,77.124,63.098,54.224,24.891,61.725,21.664,39.357,34.108,47.131,49.815,40.969,19.722
0.0,3602.7,4304.9,9.628,26.841,42.341,3000.0,74.157,120.38,0.20275,73.199,50.162,2921.2,23.857,49.552,3443.7,22.858,67.443,460.94,309.81,95.44,73.452,70.603,46.401,100.0,86.341,-0.028485,4.3981,38.576,45.498,100.17,-0.055113,25.297
0.28135,3590.9,4454.6,9.1648,26.952,42.087,2701.0,75.967,120.54,0.33599,80.346,51.005,2630.4,24.597,51.229,3098.5,22.859,65.58,221.26,340.25,93.027,77.402,62.646,53.655,27.904,62.637,22.019,41.163,41.057,49.378,45.699,44.511,18.324
0.24667,3737.6,4475.8,9.3344,26.678,42.209,2700.5,75.049,120.41,0.35344,80.025,48.893,2626.0,23.993,48.474,3099.8,22.561,66.289,244.71,340.53,94.527,76.95,62.853,53.824,24.152,63.478,21.228,41.172,34.842,43.003,51.565,41.059,19.186
0.0,3602.8,4334.9,9.4695,26.992,42.327,3000.0,73.947,120.43,0.18347,72.86,50.302,2919.9,28.018,49.64,3446.8,22.297,67.311,462.79,307.45,95.795,73.182,65.224,48.477,100.0,72.303,100.04,9.6727,38.989,45.7,100.1,89.385,30.498
0.18309,3727.1,4474.7,9.3576,26.966,41.892,2712.2,76.261,120.4,0.32956,80.166,48.195,2642.2,25.265,51.527,3105.5,22.691,67.867,317.13,344.65,94.281,77.629,64.028,54.788,17.963,62.512,23.338,38.819,32.787,50.068,69.203,41.051,18.669
0.73174,3615.6,4485.3,8.715,26.784,42.312,2718.8,76.244,120.39,0.32417,79.891,50.797,2648.8,24.064,48.397,3111.7,23.103,67.495,261.88,343.17,94.825,77.216,63.1,53.599,72.322,58.162,23.191,38.404,40.447,42.824,56.588,41.057,17.653
0.29573,3696.8,4500.4,9.2905,26.558,42.502,2695.9,74.819,120.36,0.32156,80.588,49.802,2624.3,23.942,48.837,3094.7,22.38,65.941,232.04,339.63,94.717,77.618,62.198,53.593,29.357,61.591,21.623,38.239,37.517,43.841,48.232,40.378,19.455
0.18883,3627.6,4540.5,9.4888,26.799,42.322,2717.7,74.702,120.36,0.33743,79.487,49.223,2648.0,25.71,51.037,3111.5,22.763,65.767,238.4,345.07,94.7,77.313,62.976,54.627,18.541,61.935,23.183,39.391,35.812,48.934,49.252,40.445,18.564
0.23208,3635.4,4505.0,9.3476,27.331,42.371,2691.4,74.58,120.5,0.34704,80.07,49.719,2619.5,26.491,50.866,3091.0,23.983,66.011,241.19,338.76,89.817,77.492,63.173,53.82,22.616,60.383,21.661,41.336,37.274,48.538,50.234,44.78,15.78
0.22767,3639.1,4514.4,9.337,27.105,42.494,2692.4,74.899,120.41,0.35103,80.433,50.71,2620.7,23.82,49.028,3089.5,23.084,66.13,236.54,341.25,94.585,77.24,61.821,53.453,22.569,60.988,21.831,41.124,40.189,44.284,49.748,40.754,17.757
0.30737,3691.8,4366.5,9.9771,26.84,42.816,2695.6,71.277,120.41,0.36408,80.784,48.416,2624.1,26.067,51.63,3097.3,24.716,67.878,298.29,343.17,93.886,77.828,63.014,51.756,30.25,62.384,21.648,42.542,33.438,50.306,66.081,42.736,13.085
0.18862,3637.4,4504.8,9.391,26.628,42.147,2710.5,74.634,120.41,0.32471,80.601,48.814,2638.2,24.201,50.789,3112.9,22.794,65.919,233.41,336.43,94.949,77.855,63.126,53.685,18.686,60.647,21.228,39.448,34.611,48.36,47.841,40.786,18.388
0.71722,3643.8,4440.7,8.9245,27.238,42.538,2702.2,74.32,120.37,0.32667,80.147,49.806,2631.2,25.084,51.26,3097.6,22.26,68.503,283.66,343.5,94.516,77.221,62.741,53.803,70.581,58.512,22.743,38.704,37.528,49.451,64.141,41.011,19.633
0.48636,3604.7,4377.3,8.6146,26.8,41.46,2609.0,76.76,120.42,0.35252,83.142,48.193,2531.0,26.08,48.748,3035.7,22.922,66.104,190.38,306.13,95.871,70.402,61.397,52.118,47.921,52.567,13.707,45.805,32.783,43.637,39.834,38.117,21.163
0.25399,3630.1,4489.5,9.5006,27.158,42.423,2703.5,75.745,120.5,0.33142,80.359,50.791,2632.7,25.678,49.924,3100.2,22.081,67.027,260.12,342.93,87.091,77.524,63.098,54.476,25.471,59.911,22.602,40.212,40.427,46.358,55.474,47.674,20.143
0.22773,3661.5,4477.2,9.236,26.975,42.35,2698.3,75.645,120.42,0.33923,79.997,49.834,2626.9,24.441,51.337,3096.0,23.401,66.241,242.56,340.21,93.69,76.964,63.333,54.331,22.672,60.722,21.931,39.957,37.612,49.628,51.139,42.761,17.124
0.83958,3672.8,4370.5,8.9251,26.789,42.649,2697.3,74.194,120.43,0.33273,80.414,50.043,2625.1,25.805,50.344,3097.0,23.214,68.934,297.2,341.5,94.539,77.24,63.256,52.956,82.565,56.468,21.525,38.861,38.228,47.331,67.149,41.98,17.477
0.31756,3704.0,4559.2,9.4063,26.422,42.627,2696.8,74.564,120.44,0.26565,81.247,51.373,2625.7,25.726,48.697,3093.3,24.108,60.016,70.395,340.1,94.524,78.422,63.237,54.662,31.399,60.44,21.791,32.501,42.14,43.519,12.706,41.454,14.59
0.27611,3695.3,4528.2,9.5011,26.92,42.49,2708.4,75.328,120.4,0.32446,80.119,50.345,2636.6,26.082,49.854,3105.1,24.054,65.666,230.57,341.56,94.524,77.478,63.461,54.374,27.193,58.222,22.178,38.971,39.116,46.197,47.429,40.88,15.496
0.18987,3663.3,4574.4,9.3844,26.987,42.367,2719.0,74.329,120.38,0.32152,79.576,49.072,2648.9,25.542,49.025,3113.1,22.126,65.406,225.72,343.7,94.63,77.052,62.671,54.35,18.85,60.817,23.113,38.154,35.369,44.277,45.669,41.359,20.08
0.28434,3606.3,4496.7,9.3085,27.239,42.169,2696.6,75.119,120.37,0.33051,80.125,50.553,2625.7,27.44,50.437,3094.3,23.011,66.237,241.82,342.14,94.569,77.197,63.308,53.479,27.94,61.018,22.177,39.259,39.727,47.546,50.804,40.577,20.814
0.2406,3656.6,4485.2,9.5844,26.807,42.615,2711.8,73.593,120.4,0.3484,80.172,49.623,2641.6,22.79,49.734,3104.6,22.0,64.98,222.64,345.16,94.352,77.726,63.398,52.937,23.636,63.416,23.333,41.401,36.991,45.919,44.822,41.114,20.32
0.218,3627.7,4494.5,9.3815,26.732,41.909,2711.6,74.89,120.41,0.33027,80.177,47.87,2640.2,24.968,48.774,3109.4,22.082,66.062,239.15,342.07,94.629,77.48,62.61,53.924,21.723,62.9,22.398,39.394,31.833,43.696,49.829,41.779,20.137
0.27325,3619.8,4537.8,9.3695,26.936,42.133,2703.1,75.527,120.37,0.32736,80.192,51.068,2629.4,25.952,50.594,3102.2,23.56,66.049,234.25,339.36,94.914,77.298,62.146,53.928,26.66,60.503,21.487,39.052,41.242,47.908,48.304,39.951,16.818
0.26996,3634.5,4434.6,9.0677,26.964,42.458,2665.8,76.352,120.39,0.35623,81.917,50.559,2593.3,25.688,49.778,3070.2,21.581,66.538,209.49,333.6,94.83,72.392,62.809,52.686,26.741,60.173,19.996,43.838,39.746,46.02,44.198,40.595,22.75
0.29038,3644.7,4498.5,9.33,26.53,42.48,2697.8,74.224,120.38,0.34096,80.112,50.569,2626.0,26.389,49.532,3097.3,22.828,66.041,238.29,340.14,94.658,77.191,62.83,54.305,28.611,59.753,21.434,40.708,39.774,45.451,49.286,44.628,18.46
0.22632,3666.4,4499.0,9.3235,26.787,42.245,2701.2,75.659,120.41,0.3143,80.285,47.621,2629.8,24.913,49.15,3099.1,23.613,65.735,229.21,339.84,94.527,77.421,62.722,53.989,21.79,62.743,21.739,38.044,31.1,44.566,47.697,41.085,16.535
0.23079,3634.2,4510.4,9.4498,26.581,42.478,2715.4,74.219,120.43,0.33569,79.433,49.023,2611.2,25.877,49.017,3109.9,23.225,65.825,243.37,335.64,94.763,76.999,62.36,53.637,22.177,62.216,17.708,39.695,35.224,44.26,49.958,41.199,17.638
0.58889,3678.7,4564.7,8.5845,27.041,42.514,2753.8,77.772,120.39,0.25217,77.218,49.091,2684.5,27.098,51.65,3138.9,22.2,64.196,231.12,346.72,94.626,74.749,62.651,54.101,58.154,56.146,25.623,29.856,35.424,50.352,45.985,40.669,20.997
0.0,3643.0,4281.2,9.7684,26.798,42.482,3000.1,73.724,120.36,0.23368,73.026,50.13,2921.2,26.071,49.594,3443.9,23.568,67.46,460.72,310.8,95.393,73.355,66.455,52.835,100.0,100.0,-0.048906,0.18621,38.484,45.594,100.19,-0.14438,-0.0016919
0.29696,3567.4,4513.0,9.5189,26.91,42.228,2705.0,73.142,120.39,0.36671,80.938,52.25,2633.3,25.122,50.599,3100.6,21.722,66.246,211.81,342.98,95.092,78.196,62.037,53.274,29.075,63.51,22.568,43.125,44.722,47.921,43.557,40.216,20.498
1.0091,3619.0,4411.6,8.1692,27.476,42.097,2691.8,75.901,120.42,0.2882,79.58,50.953,2617.4,25.2,49.583,3100.4,23.304,70.591,359.2,328.02,95.021,76.179,62.333,52.455,99.484,55.056,19.472,35.523,40.905,45.568,87.96,40.291,18.399
0.27939,3661.6,4529.2,9.2537,26.961,42.364,2705.6,74.644,120.07,0.32605,80.021,51.559,2633.8,24.247,49.567,3105.2,23.497,64.59,200.08,339.21,94.45,77.19,63.764,54.948,27.512,61.541,21.745,38.851,42.687,45.533,40.285,31.322,16.819
0.22656,3688.5,4494.6,9.5076,26.786,42.49,2717.8,75.01,120.43,0.32052,79.858,49.991,2647.2,24.775,51.385,3111.4,22.453,65.899,236.87,344.63,94.382,77.136,63.114,54.516,22.799,59.524,23.176,38.09,38.073,49.74,48.976,41.991,22.066
0.24592,3675.9,4592.5,9.349,26.859,42.538,2714.3,75.096,120.41,0.32835,80.155,48.79,2643.3,23.923,51.338,3112.5,22.968,65.926,237.65,342.05,94.623,77.601,63.127,54.619,24.291,62.029,22.357,39.191,34.54,49.631,49.257,44.611,18.069
0.24872,3649.5,4648.8,9.6837,26.973,42.986,2699.8,74.462,120.37,0.68558,81.144,49.094,2628.1,24.043,49.143,3098.1,22.733,63.624,149.4,344.45,94.436,78.958,62.825,55.823,24.447,63.036,21.977,80.457,35.433,44.551,28.894,40.707,17.381
0.25739,3644.8,4499.8,9.3344,27.452,42.104,2695.3,74.953,120.4,0.3344,80.441,51.261,2623.6,24.926,51.871,3093.6,22.836,65.721,229.52,340.05,94.548,77.549,63.174,53.822,25.553,61.576,21.893,40.041,41.811,50.864,47.275,40.859,18.401
0.2698,3656.7,4498.5,9.373,26.619,42.095,2705.0,75.548,120.42,0.3502,80.663,49.224,2633.9,23.659,51.117,3103.6,22.579,65.906,235.72,339.7,94.64,77.817,63.266,53.413,26.666,60.891,21.641,41.489,35.816,49.118,48.639,41.491,18.902
0.0,3637.4,4232.8,9.5422,26.827,42.292,3000.0,74.306,120.44,0.20883,72.764,50.349,2921.2,26.898,49.553,3441.8,22.249,67.311,462.77,310.16,95.588,73.18,65.862,48.178,100.0,91.025,-0.035357,0.80041,39.127,45.5,100.22,100.14,60.125
0.31012,3717.5,4693.4,9.4606,27.052,42.634,2735.5,74.757,120.45,0.74669,80.222,50.96,2663.2,26.23,51.088,3137.7,23.139,63.087,161.91,340.69,94.39,78.435,64.357,55.594,30.43,62.648,22.003,87.618,40.926,49.053,29.932,42.397,17.134
0.18398,3696.7,4410.2,10.759,26.802,43.255,2738.0,68.135,120.46,0.38409,78.35,51.086,2670.9,26.206,52.196,3116.1,24.138,67.958,364.13,366.47,93.539,78.068,62.807,52.95,17.935,71.102,27.768,42.64,41.295,51.617,81.06,43.399,15.55
0.2512,3628.5,4517.1,9.3358,27.2,41.984,2709.1,75.334,120.36,0.35085,79.957,52.122,2638.2,25.005,48.933,3106.8,22.04,65.618,230.71,340.9,94.771,77.39,63.236,53.577,24.707,61.514,22.415,41.319,44.346,44.065,46.781,41.144,20.257
0.0026681,3742.1,4772.0,11.222,26.876,43.555,3000.0,70.735,120.39,0.31376,73.994,49.385,2942.4,23.12,49.322,3343.7,23.003,68.541,415.72,383.41,92.518,75.999,99.692,100.0,0.0,100.01,-0.012243,4.2449,36.291,44.965,-0.24819,-0.024641,17.335
0.22494,3667.4,4540.6,9.4646,27.217,42.77,2723.0,75.003,120.43,0.33181,79.889,51.375,2640.5,26.086,50.936,3116.6,23.475,65.256,223.14,342.81,94.287,77.46,63.751,54.697,22.233,62.098,21.469,39.057,42.145,48.701,45.288,41.868,16.813
0.055541,3665.3,4700.6,9.6164,26.609,42.709,2682.5,75.936,120.38,0.44819,81.077,50.1,2613.4,24.312,48.501,3065.1,21.619,65.147,185.44,355.12,94.235,78.436,62.521,55.829,5.1964,64.088,24.539,51.914,38.394,43.065,36.097,41.437,20.37
0.22221,3740.4,4604.1,9.3252,26.914,42.235,2712.1,75.313,120.45,0.34357,80.602,50.41,2640.3,25.834,50.189,3110.8,22.636,66.11,234.03,341.4,94.3,77.772,63.669,54.451,21.919,62.363,22.175,40.98,39.306,46.972,48.146,42.417,18.933
0.28077,3675.8,4474.9,9.3174,27.127,42.45,2712.8,74.893,120.38,0.32529,79.871,50.419,2642.4,22.703,48.869,3105.7,22.609,65.888,235.55,344.21,94.563,77.78,62.669,53.452,27.835,62.746,23.201,38.567,39.333,43.918,44.883,40.955,18.895
0.23142,3636.9,4525.7,9.3197,26.751,42.471,2701.5,76.187,120.4,0.31535,79.832,49.615,2629.6,26.917,50.704,3102.1,22.77,64.514,190.01,337.35,95.031,76.44,63.267,53.666,23.1,59.046,21.02,37.472,36.966,48.163,37.733,40.294,18.712
0.0020899,3807.6,4861.2,10.642,26.879,43.244,3000.1,73.256,120.41,0.29361,74.208,49.326,2942.8,21.873,49.1,3343.6,21.915,68.104,390.61,379.54,92.456,75.067,80.866,100.0,4.954,92.398,-0.01082,0.0,36.117,44.45,-0.14371,100.02,38.162
0.23803,3647.8,4481.2,9.4451,27.332,42.365,2708.5,74.752,120.41,0.32623,79.872,49.632,2635.4,25.82,50.56,3102.5,23.438,65.623,232.05,343.96,94.407,77.314,62.92,54.021,23.223,62.056,22.891,38.471,37.016,47.83,47.747,41.818,17.101
0.2923,3712.2,4498.2,9.4413,26.84,42.234,2705.9,74.536,120.47,0.33261,80.251,49.887,2634.4,23.255,51.203,3106.3,22.879,65.492,224.08,339.33,94.568,77.388,63.705,53.77,28.983,61.131,21.549,40.2,37.766,49.318,45.639,42.13,18.306
0.19771,3737.7,4511.9,9.2511,26.688,42.403,2725.6,75.034,120.43,0.32526,79.002,49.368,2621.4,27.069,50.642,3117.6,22.032,65.702,241.86,338.45,94.333,76.593,64.02,54.635,19.043,62.18,18.49,38.191,36.239,48.021,49.898,42.053,20.522
0.29682,3623.0,4508.8,9.3667,26.639,42.537,2696.4,75.021,120.42,0.35543,80.177,50.391,2624.8,23.927,50.908,3094.2,22.779,66.886,256.01,341.03,94.821,77.778,61.75,53.939,29.108,60.593,21.864,41.927,39.251,48.636,54.496,45.827,18.47
0.57022,3514.7,4291.6,8.2687,27.269,41.896,2555.4,74.851,120.46,0.3565,82.343,50.078,2472.0,24.448,50.975,2990.9,23.601,62.207,98.635,288.55,96.853,74.665,61.649,51.158,55.7,55.759,10.152,47.442,38.33,48.791,17.652,35.326,20.561
